index,Area_of_Origin,Civilian_Casualties,Count_of_Persons_Rescued,Estimated_Number_Of_Persons_Displaced,Extent_Of_Fire,Fire_Alarm_System_Impact_on_Evacuation,Fire_Alarm_System_Operation,Fire_Alarm_System_Presence,Ignition_Source,Incident_Station_Area,Incident_Ward,Material_First_Ignited,Method_Of_Fire_Control,Possible_Cause,Property_Use,Smoke_Alarm_at_Fire_Origin_Alarm_Failure,Smoke_Alarm_at_Fire_Origin_Alarm_Type,Status_of_Fire_On_Arrival,Property_Use_Cat,Response_Time,DAY(Fire_Under_Control_Time),DAY(Last_TFS_Unit_Clear_Time),DAY(TFS_Alarm_Time),DAY(TFS_Arrival_Time),MONTH(Fire_Under_Control_Time),MONTH(Last_TFS_Unit_Clear_Time),MONTH(TFS_Alarm_Time),MONTH(TFS_Arrival_Time),WEEKDAY(Fire_Under_Control_Time),WEEKDAY(Last_TFS_Unit_Clear_Time),WEEKDAY(TFS_Alarm_Time),WEEKDAY(TFS_Arrival_Time),YEAR(Fire_Under_Control_Time),YEAR(Last_TFS_Unit_Clear_Time),YEAR(TFS_Alarm_Time),YEAR(TFS_Arrival_Time)
3724,11,0,0,3,1,3,3,1,69,213,42.0,10,3,20,165,6,3,1,0,5.4,31,31,31,31,10,10,10,10,0,0,0,0,2011,2011,2011,2011
9222,51,0,0,5,0,5,1,0,65,344,21.0,0,2,6,125,7,4,2,0,4.2,1,1,1,1,11,11,11,11,1,1,1,1,2011,2011,2011,2011
9227,27,0,0,0,0,3,3,1,10,135,22.0,14,4,2,34,7,0,2,0,5.283333333333333,1,1,1,1,11,11,11,11,1,1,1,1,2011,2011,2011,2011
3467,11,0,0,0,1,3,3,2,69,331,19.0,31,4,19,123,4,3,1,0,3.566666666666667,2,2,2,2,11,11,11,11,2,2,2,2,2011,2011,2011,2011
3468,49,0,0,0,0,3,3,2,13,225,36.0,46,3,9,121,4,3,1,1,5.233333333333333,2,2,2,2,11,11,11,11,2,2,2,2,2011,2011,2011,2011
9228,11,0,0,0,0,0,1,0,69,314,27.0,24,4,17,125,4,2,1,0,3.5166666666666666,2,2,2,2,11,11,11,11,2,2,2,2,2011,2011,2011,2011
3363,11,0,0,0,0,4,1,0,69,331,19.0,31,2,10,5,4,1,7,0,5.4,2,2,2,2,11,11,11,11,2,2,2,2,2011,2011,2011,2011
3725,51,0,0,4,0,4,3,1,75,224,31.0,53,2,19,165,5,3,2,0,4.716666666666667,2,2,2,2,11,11,11,11,2,2,2,2,2011,2011,2011,2011
9234,31,1,0,60,8,5,1,0,70,141,9.0,14,3,2,125,1,0,2,0,6.366666666666666,2,3,2,2,11,11,11,11,2,3,2,2,2011,2011,2011,2011
9235,25,0,0,0,3,3,3,1,46,326,32.0,32,2,19,36,4,3,5,1,3.7666666666666666,3,3,3,3,11,11,11,11,3,3,3,3,2011,2011,2011,2011
3729,67,0,0,0,0,6,3,3,75,123,34.0,45,2,19,111,4,3,3,1,6.083333333333333,3,3,3,3,11,11,11,11,3,3,3,3,2011,2011,2011,2011
9212,31,0,0,1,3,4,3,1,40,131,16.0,40,2,5,34,4,3,6,0,4.633333333333334,4,4,4,4,11,11,11,11,4,4,4,4,2011,2011,2011,2011
3364,52,0,0,0,0,3,3,3,29,411,7.0,44,3,1,109,6,3,1,1,6.333333333333333,4,4,4,4,11,11,11,11,4,4,4,4,2011,2011,2011,2011
3730,11,0,0,0,1,2,0,0,69,231,38.0,10,3,17,125,4,0,1,0,6.3,5,5,5,5,11,11,11,11,5,5,5,5,2011,2011,2011,2011
9239,70,0,0,0,0,5,1,0,75,224,31.0,45,3,19,204,4,2,1,1,4.716666666666667,5,5,5,5,11,11,11,11,5,5,5,5,2011,2011,2011,2011
9244,11,0,0,2,9,0,1,0,69,133,12.0,22,2,5,34,4,0,5,0,6.15,5,6,5,5,11,11,11,11,5,6,5,5,2011,2011,2011,2011
9245,66,0,0,0,0,1,1,0,46,314,27.0,45,1,6,125,4,2,1,0,4.0,6,6,6,6,11,11,11,11,6,6,6,6,2011,2011,2011,2011
9246,11,0,0,5,1,3,3,3,69,413,1.0,10,2,5,34,5,3,3,0,4.516666666666667,6,6,6,6,11,11,11,11,6,6,6,6,2011,2011,2011,2011
9247,11,0,0,4,1,3,3,1,69,213,42.0,10,2,17,4,4,4,5,0,5.816666666666666,6,6,6,6,11,11,11,11,6,6,6,6,2011,2011,2011,2011
9248,11,0,0,0,1,3,3,2,69,341,15.0,10,2,17,165,4,1,3,0,3.2666666666666666,7,7,7,7,11,11,11,11,0,0,0,0,2011,2011,2011,2011
3731,11,0,0,0,0,6,2,0,69,343,21.0,10,3,17,125,4,0,1,0,8.333333333333334,8,8,8,8,11,11,11,11,1,1,1,1,2011,2011,2011,2011
3732,40,0,0,0,0,6,0,0,77,312,27.0,40,3,20,204,7,2,1,1,4.35,8,8,8,8,11,11,11,11,1,1,1,1,2011,2011,2011,2011
9254,41,0,0,0,0,0,1,0,59,245,37.0,31,1,2,160,4,1,1,1,3.8833333333333333,8,8,8,8,11,11,11,11,1,1,1,1,2011,2011,2011,2011
9255,34,0,0,0,0,5,1,0,15,333,28.0,14,2,2,205,4,2,5,1,5.533333333333333,8,8,8,8,11,11,11,11,1,1,1,1,2011,2011,2011,2011
9256,26,0,0,0,0,4,3,1,13,331,19.0,22,3,10,165,4,0,1,0,5.533333333333333,9,9,9,9,11,11,11,11,2,2,2,2,2011,2011,2011,2011
9257,18,0,0,0,0,6,2,3,13,332,27.0,49,1,10,63,4,4,2,1,1.8833333333333333,9,9,9,9,11,11,11,11,2,2,2,2,2011,2011,2011,2011
9260,52,0,0,0,1,3,1,0,48,141,8.0,31,2,17,129,4,2,3,1,6.416666666666667,10,10,10,10,11,11,11,11,3,3,3,3,2011,2011,2011,2011
9214,25,1,0,6,2,4,3,2,53,243,41.0,15,2,7,34,4,4,6,0,5.833333333333333,10,10,10,10,11,11,11,11,3,3,3,3,2011,2011,2011,2011
3760,34,0,0,0,0,6,2,0,15,133,12.0,14,3,2,125,4,2,1,0,5.816666666666666,10,10,10,10,11,11,11,11,3,3,3,3,2011,2011,2011,2011
9217,11,0,0,3,9,3,3,2,72,222,35.0,14,2,2,123,4,0,5,0,5.933333333333334,11,11,11,11,11,11,11,11,4,4,4,4,2011,2011,2011,2011
9269,11,0,0,0,1,5,1,0,69,213,43.0,10,4,17,125,4,1,1,0,6.183333333333334,11,11,11,11,11,11,11,11,4,4,4,4,2011,2011,2011,2011
9218,51,0,0,0,0,5,1,0,75,111,24.0,0,2,19,125,7,2,3,0,3.05,11,11,11,11,11,11,11,11,4,4,4,4,2011,2011,2011,2011
9270,44,0,0,997,0,6,2,3,65,344,19.0,31,2,6,149,6,1,2,1,3.6666666666666665,11,11,11,11,11,11,11,11,4,4,4,4,2011,2011,2011,2011
287,31,0,1,5,1,0,1,0,2,333,28.0,7,2,17,125,4,2,2,0,4.683333333333334,11,11,11,11,11,11,11,11,4,4,4,4,2011,2011,2011,2011
3469,48,0,0,0,0,6,1,0,49,243,42.0,14,3,2,125,7,1,1,0,4.4,11,11,11,11,11,11,11,11,4,4,4,4,2011,2011,2011,2011
9271,25,0,0,0,1,3,3,2,10,331,19.0,9,2,2,48,6,3,5,1,4.2,12,12,12,12,11,11,11,11,5,5,5,5,2011,2011,2011,2011
9219,72,0,0,0,1,4,0,0,49,314,27.0,14,2,2,149,7,1,2,1,5.766666666666667,12,12,12,12,11,11,11,11,5,5,5,5,2011,2011,2011,2011
9272,11,0,0,0,0,4,1,0,69,435,6.0,9,3,22,125,4,1,1,0,3.25,12,12,12,12,11,11,11,11,5,5,5,5,2011,2011,2011,2011
9277,16,0,0,0,0,4,0,0,60,332,20.0,10,2,13,150,4,3,2,1,2.966666666666667,12,12,12,12,11,11,11,11,5,5,5,5,2011,2011,2011,2011
9278,66,0,0,0,0,2,1,0,75,443,4.0,45,2,6,125,7,2,2,0,5.1,12,12,12,12,11,11,11,11,5,5,5,5,2011,2011,2011,2011
9279,45,0,0,0,0,4,0,0,65,314,27.0,45,2,6,125,7,4,3,0,3.75,12,12,12,12,11,11,11,11,5,5,5,5,2011,2011,2011,2011
3761,51,0,0,0,0,4,0,0,65,224,31.0,45,2,5,125,7,0,2,0,5.916666666666667,13,13,13,13,11,11,11,11,6,6,6,6,2011,2011,2011,2011
3365,11,0,0,0,0,0,3,2,57,132,15.0,10,4,13,34,7,1,1,0,5.266666666666667,13,13,13,13,11,11,11,11,6,6,6,6,2011,2011,2011,2011
3762,11,0,0,0,0,3,3,2,69,223,36.0,10,3,10,34,4,0,1,0,5.2,13,13,13,13,11,11,11,11,6,6,6,6,2011,2011,2011,2011
3763,48,0,0,0,0,3,3,1,75,146,9.0,45,2,19,125,4,3,5,0,4.0,13,13,13,13,11,11,11,11,6,6,6,6,2011,2011,2011,2011
9281,51,0,0,0,1,5,1,0,65,141,8.0,34,3,6,125,4,3,1,0,6.816666666666666,14,14,14,14,11,11,11,11,0,0,0,0,2011,2011,2011,2011
3764,49,0,0,0,11,3,3,2,75,426,18.0,51,2,19,34,4,3,6,0,8.016666666666667,14,14,14,14,11,11,11,11,0,0,0,0,2011,2011,2011,2011
9282,34,0,0,100,0,0,1,0,50,332,28.0,21,4,2,125,4,2,2,0,6.716666666666667,14,14,14,14,11,11,11,11,0,0,0,0,2011,2011,2011,2011
